AppelKey,Libelle_code_appel,Code_appel,Held,Raccroche_agent,Interruptdel,Numero_compose
1006,answered,2.0,0.0,1.0,0.0,2788648.0
1007,answered,2.0,0.0,0.0,0.0,2796594.0
1008,answered,2.0,0.0,0.0,0.0,2796017.0
1009,answered,2.0,0.0,0.0,0.0,2788643.0
1010,answered,2.0,0.0,0.0,0.0,2788607.0
1011,answered,2.0,0.0,0.0,0.0,2796024.0
1012,answered,2.0,0.0,0.0,0.0,2796571.0
1013,answered,2.0,0.0,0.0,0.0,2796513.0
1014,answered,2.0,0.0,0.0,0.0,2788698.0
1015,answered,2.0,0.0,1.0,0.0,2788687.0
1016,answered,2.0,0.0,1.0,0.0,2796548.0
1017,answered,2.0,0.0,1.0,0.0,2796506.0
1018,answered,2.0,0.0,0.0,0.0,2796004.0
1019,answered,2.0,0.0,0.0,0.0,2788689.0
1020,answered,2.0,0.0,0.0,0.0,2788646.0
1021,answered,2.0,0.0,0.0,0.0,2788631.0
1022,answered,2.0,0.0,0.0,0.0,2788644.0
1023,answered,2.0,0.0,0.0,0.0,2796011.0
1024,answered,2.0,0.0,0.0,0.0,2796667.0
1025,answered,2.0,0.0,0.0,0.0,2788616.0
1026,answered,2.0,0.0,1.0,0.0,2796011.0
1027,answered,2.0,0.0,1.0,0.0,2796003.0
1028,answered,2.0,0.0,1.0,0.0,2796689.0
1029,answered,2.0,0.0,1.0,0.0,2796647.0
1030,answered,2.0,0.0,0.0,0.0,2788676.0
1031,answered,2.0,0.0,0.0,0.0,2788658.0
1032,answered,2.0,0.0,0.0,0.0,2796613.0
1033,answered,2.0,0.0,0.0,0.0,2788576.0
1034,answered,2.0,0.0,0.0,0.0,2788649.0
1035,answered,2.0,0.0,0.0,0.0,2788657.0
1036,answered,2.0,0.0,0.0,0.0,2796559.0
1037,answered,2.0,0.0,1.0,0.0,2788628.0
1038,answered,2.0,0.0,1.0,0.0,2796022.0
1039,answered,2.0,0.0,1.0,0.0,2796610.0
1040,answered,2.0,0.0,0.0,0.0,2796554.0
1041,answered,2.0,0.0,0.0,0.0,2788612.0
1042,answered,2.0,0.0,0.0,0.0,2788589.0
1043,answered,2.0,0.0,0.0,0.0,2788687.0
1044,answered,2.0,0.0,0.0,0.0,2788584.0
1045,answered,2.0,0.0,0.0,0.0,2796666.0
1046,answered,2.0,0.0,0.0,0.0,2796657.0
1047,answered,2.0,0.0,0.0,0.0,2788681.0
1048,answered,2.0,0.0,0.0,0.0,2788578.0
1049,answered,2.0,0.0,0.0,0.0,2788629.0
1050,answered,2.0,0.0,0.0,0.0,2788625.0
1051,answered,2.0,0.0,0.0,0.0,2788693.0
1052,answered,2.0,0.0,1.0,0.0,2796015.0
1053,answered,2.0,0.0,1.0,0.0,2796514.0
1054,answered,2.0,0.0,1.0,0.0,2796526.0
1055,answered,2.0,0.0,1.0,0.0,2796509.0
1056,answered,2.0,0.0,0.0,0.0,2796013.0
1057,answered,2.0,0.0,0.0,0.0,2788600.0
1058,answered,2.0,0.0,0.0,0.0,2796624.0
1059,answered,2.0,0.0,0.0,0.0,2788686.0
1060,answered,2.0,0.0,1.0,0.0,2788642.0
1061,answered,2.0,0.0,1.0,0.0,2796569.0
1062,answered,2.0,0.0,0.0,0.0,2796543.0
1063,answered,2.0,0.0,0.0,0.0,2788624.0
1064,answered,2.0,0.0,0.0,0.0,2788692.0
1065,answered,2.0,0.0,0.0,0.0,2796610.0
1066,answered,2.0,0.0,0.0,0.0,2796561.0
1067,answered,2.0,0.0,1.0,0.0,2796688.0
1068,answered,2.0,0.0,0.0,0.0,2796619.0
1069,answered,2.0,0.0,0.0,0.0,2788590.0
1070,answered,2.0,0.0,0.0,0.0,2788608.0
1071,answered,2.0,0.0,0.0,0.0,2796020.0
1072,answered,2.0,0.0,0.0,0.0,2788668.0
1073,answered,2.0,0.0,0.0,0.0,2788603.0
1074,answered,2.0,0.0,1.0,0.0,2788618.0
1075,answered,2.0,0.0,1.0,0.0,2796560.0
1076,answered,2.0,0.0,0.0,0.0,2788635.0
1077,answered,2.0,0.0,0.0,0.0,2796006.0
1078,answered,2.0,0.0,0.0,0.0,2788654.0
1079,answered,2.0,0.0,0.0,0.0,2788685.0
1080,answered,2.0,0.0,0.0,0.0,2788699.0
1081,answered,2.0,0.0,0.0,0.0,2796547.0
1082,answered,2.0,0.0,0.0,0.0,2788679.0
1083,answered,2.0,0.0,1.0,0.0,2788590.0
1084,answered,2.0,0.0,1.0,0.0,2796589.0
1085,answered,2.0,0.0,0.0,0.0,2788636.0
1086,answered,2.0,0.0,0.0,0.0,2796022.0
1087,answered,2.0,0.0,0.0,0.0,2788620.0
1088,answered,2.0,0.0,0.0,0.0,2796647.0
1089,answered,2.0,0.0,1.0,0.0,2796005.0
1090,answered,2.0,0.0,1.0,0.0,2788646.0
1091,answered,2.0,0.0,1.0,0.0,2788667.0
1092,answered,2.0,0.0,0.0,0.0,2788666.0
1093,answered,2.0,0.0,0.0,0.0,2788673.0
1094,answered,2.0,0.0,0.0,0.0,2796564.0
1095,answered,2.0,0.0,0.0,0.0,2788652.0
1096,answered,2.0,0.0,1.0,0.0,2796512.0
1097,answered,2.0,0.0,1.0,0.0,2796504.0
1098,answered,2.0,0.0,1.0,0.0,2796633.0
1099,answered,2.0,0.0,0.0,0.0,2788637.0
1100,answered,2.0,0.0,1.0,0.0,2788653.0
1101,answered,2.0,0.0,0.0,0.0,2788622.0
1102,answered,2.0,0.0,1.0,0.0,2788610.0
1103,answered,2.0,0.0,1.0,0.0,2796682.0
1104,answered,2.0,0.0,1.0,0.0,2788690.0
1105,answered,2.0,0.0,0.0,0.0,2796651.0
1106,answered,2.0,0.0,0.0,0.0,2788582.0
1107,answered,2.0,0.0,0.0,0.0,2796005.0
1108,answered,2.0,0.0,0.0,0.0,2788675.0
1109,answered,2.0,0.0,1.0,0.0,2788603.0
1110,answered,2.0,0.0,1.0,0.0,2788693.0
1111,answered,2.0,0.0,1.0,0.0,2796020.0
1112,answered,2.0,0.0,0.0,0.0,2788671.0
1113,answered,2.0,0.0,0.0,0.0,2788647.0
1114,answered,2.0,0.0,0.0,0.0,2788667.0
1115,answered,2.0,0.0,1.0,0.0,2788617.0
1116,answered,2.0,0.0,0.0,0.0,2788669.0
1117,answered,2.0,0.0,0.0,0.0,2788617.0
1118,answered,2.0,0.0,1.0,0.0,2788629.0
1119,answered,2.0,0.0,1.0,0.0,2788695.0
1120,answered,2.0,0.0,0.0,0.0,2796512.0
1121,answered,2.0,0.0,1.0,0.0,2788657.0
1122,answered,2.0,0.0,1.0,0.0,2796594.0
1123,answered,2.0,0.0,0.0,0.0,2788680.0
1124,answered,2.0,0.0,0.0,0.0,2796546.0
1125,answered,2.0,0.0,0.0,0.0,2796015.0
1126,answered,2.0,0.0,0.0,0.0,2796652.0
1127,answered,2.0,0.0,0.0,0.0,2788585.0
1128,answered,2.0,0.0,1.0,0.0,2788656.0
1129,answered,2.0,0.0,1.0,0.0,2788668.0
1130,answered,2.0,0.0,1.0,0.0,2788613.0
1131,answered,2.0,0.0,1.0,0.0,2796501.0
1132,answered,2.0,0.0,1.0,0.0,2788611.0
1133,answered,2.0,0.0,0.0,0.0,2788610.0
1134,answered,2.0,0.0,1.0,0.0,2796543.0
1135,answered,2.0,0.0,1.0,0.0,2788699.0
1136,answered,2.0,0.0,1.0,0.0,2788635.0
1137,answered,2.0,0.0,1.0,0.0,2796001.0
1138,answered,2.0,0.0,1.0,0.0,2796624.0
1139,answered,2.0,0.0,1.0,0.0,2796615.0
1140,answered,2.0,0.0,1.0,0.0,2796546.0
1141,answered,2.0,0.0,1.0,0.0,2796556.0
1142,answered,2.0,0.0,1.0,0.0,2788624.0
1143,answered,2.0,0.0,1.0,0.0,2796561.0
1144,answered,2.0,0.0,1.0,0.0,2796652.0
1145,answered,2.0,0.0,1.0,0.0,2788578.0
1146,answered,2.0,0.0,1.0,0.0,2788691.0
1147,answered,2.0,0.0,1.0,0.0,2788686.0
1148,answered,2.0,0.0,1.0,0.0,2796551.0
1149,answered,2.0,0.0,0.0,0.0,2788660.0
1150,answered,2.0,0.0,0.0,0.0,2788577.0
1151,answered,2.0,0.0,1.0,0.0,2796013.0
1152,answered,2.0,0.0,1.0,0.0,2796635.0
1153,answered,2.0,0.0,0.0,0.0,2796545.0
1154,answered,2.0,0.0,0.0,0.0,2788634.0
1155,answered,2.0,0.0,1.0,0.0,2796006.0
1156,answered,2.0,0.0,1.0,0.0,2788589.0
1157,answered,2.0,0.0,1.0,0.0,2796502.0
1158,answered,2.0,0.0,0.0,0.0,2788587.0
1159,answered,2.0,0.0,0.0,0.0,2788638.0
1160,answered,2.0,0.0,1.0,0.0,2796574.0
1161,answered,2.0,0.0,0.0,0.0,2796567.0
1162,answered,2.0,0.0,1.0,0.0,2788685.0
1163,answered,2.0,0.0,1.0,0.0,2788670.0
1164,answered,2.0,0.0,1.0,0.0,2796513.0
1165,answered,2.0,0.0,1.0,0.0,2788682.0
1166,answered,2.0,0.0,1.0,0.0,2788654.0
1167,answered,2.0,0.0,0.0,0.0,2788656.0
1168,answered,2.0,0.0,0.0,0.0,2796557.0
1169,answered,2.0,0.0,0.0,0.0,2788621.0
1170,answered,2.0,0.0,1.0,0.0,2788641.0
1171,answered,2.0,0.0,1.0,0.0,2788680.0
1172,answered,2.0,0.0,1.0,0.0,2796002.0
1173,answered,2.0,0.0,1.0,0.0,2788664.0
1174,answered,2.0,0.0,1.0,0.0,2788666.0
1175,answered,2.0,0.0,1.0,0.0,2788696.0
1176,answered,2.0,0.0,0.0,0.0,2796676.0
1177,answered,2.0,0.0,0.0,0.0,2788697.0
1178,answered,2.0,0.0,1.0,0.0,2788655.0
1179,answered,2.0,0.0,1.0,0.0,2796550.0
1180,answered,2.0,0.0,1.0,0.0,2788616.0
1181,answered,2.0,0.0,1.0,0.0,2788645.0
1182,answered,2.0,0.0,0.0,0.0,2796002.0
1183,answered,2.0,0.0,1.0,0.0,2796701.0
1184,answered,2.0,0.0,1.0,0.0,2788658.0
1185,answered,2.0,0.0,1.0,0.0,2788652.0
1186,answered,2.0,0.0,0.0,0.0,2796023.0
1187,answered,2.0,0.0,0.0,0.0,2796622.0
1188,answered,2.0,0.0,0.0,0.0,2796507.0
1189,answered,2.0,0.0,0.0,0.0,2788670.0
1190,answered,2.0,0.0,0.0,0.0,2788664.0
1191,answered,2.0,0.0,0.0,0.0,2796016.0
1192,answered,2.0,0.0,0.0,0.0,2788630.0
1193,answered,2.0,0.0,0.0,0.0,2788606.0
1194,answered,2.0,0.0,1.0,0.0,2788678.0
1195,answered,2.0,0.0,1.0,0.0,2796675.0
1196,answered,2.0,0.0,1.0,0.0,2788637.0
1197,answered,2.0,0.0,1.0,0.0,2788600.0
1198,answered,2.0,0.0,1.0,0.0,2788621.0
1199,answered,2.0,0.0,1.0,0.0,2796571.0
1200,answered,2.0,0.0,0.0,0.0,2796588.0
1201,answered,2.0,0.0,1.0,0.0,2788688.0
1202,answered,2.0,0.0,0.0,0.0,2788613.0
1203,answered,2.0,0.0,1.0,0.0,2796537.0
1204,answered,2.0,0.0,1.0,0.0,2796545.0
1205,answered,2.0,0.0,1.0,0.0,2796558.0
1206,answered,2.0,0.0,1.0,0.0,2788677.0
1207,answered,2.0,0.0,1.0,0.0,2788615.0
1208,answered,2.0,0.0,1.0,0.0,2788689.0
1209,answered,2.0,0.0,1.0,0.0,2796667.0
1210,answered,2.0,0.0,1.0,0.0,2796613.0
1211,answered,2.0,0.0,0.0,0.0,2796698.0
1212,answered,2.0,0.0,1.0,0.0,2788697.0
1213,answered,2.0,0.0,1.0,0.0,2796619.0
1214,answered,2.0,0.0,1.0,0.0,2788619.0
1215,answered,2.0,0.0,1.0,0.0,2788631.0
1216,answered,2.0,0.0,1.0,0.0,2788659.0
1217,answered,2.0,0.0,1.0,0.0,2788588.0
1218,answered,2.0,0.0,1.0,0.0,2788620.0
1219,answered,2.0,0.0,1.0,0.0,2788673.0
1220,answered,2.0,0.0,0.0,0.0,2788626.0
1221,answered,2.0,0.0,0.0,0.0,2788682.0
1222,answered,2.0,0.0,1.0,0.0,2796686.0
1223,answered,2.0,0.0,0.0,0.0,2796558.0
1224,answered,2.0,0.0,1.0,0.0,2796586.0
1225,answered,2.0,0.0,1.0,0.0,2796604.0
1226,answered,2.0,0.0,0.0,0.0,2796604.0
1227,answered,2.0,0.0,1.0,0.0,2796719.0
1228,answered,2.0,0.0,1.0,0.0,2796709.0
1229,answered,2.0,0.0,0.0,0.0,2796711.0
1230,answered,2.0,0.0,1.0,0.0,2796711.0
1231,answered,2.0,0.0,0.0,0.0,2796704.0
1232,answered,2.0,0.0,0.0,0.0,2796705.0
1233,answered,2.0,0.0,0.0,0.0,2796716.0
1234,answered,2.0,0.0,0.0,0.0,2796601.0
1235,answered,2.0,0.0,1.0,0.0,2796601.0
1236,answered,2.0,0.0,0.0,0.0,2796707.0
1237,answered,2.0,0.0,1.0,0.0,2796707.0
1238,answered,2.0,0.0,0.0,0.0,2796597.0
1239,answered,2.0,0.0,0.0,0.0,2796708.0
1240,answered,2.0,0.0,1.0,0.0,2796708.0
1241,answered,2.0,0.0,0.0,0.0,2796596.0
1242,answered,2.0,0.0,1.0,0.0,2796596.0
1243,answered,2.0,0.0,0.0,0.0,2796713.0
1244,answered,2.0,0.0,1.0,0.0,2796713.0
1245,answered,2.0,0.0,0.0,0.0,2796606.0
1246,answered,2.0,0.0,1.0,0.0,2796606.0
1247,answered,2.0,0.0,1.0,0.0,2796600.0
1248,answered,2.0,0.0,0.0,0.0,2796605.0
1249,answered,2.0,0.0,0.0,0.0,2796007.0
1250,answered,2.0,0.0,0.0,0.0,2796682.0
1251,answered,2.0,0.0,0.0,0.0,2788619.0
1252,answered,2.0,0.0,0.0,0.0,2788662.0
1253,answered,2.0,0.0,0.0,0.0,2788604.0
1254,answered,2.0,0.0,0.0,0.0,2788683.0
1255,answered,2.0,0.0,0.0,0.0,2788684.0
1256,answered,2.0,0.0,0.0,0.0,2796019.0
1257,answered,2.0,0.0,0.0,0.0,2788645.0
1258,answered,2.0,0.0,0.0,0.0,2788659.0
1259,answered,2.0,0.0,1.0,0.0,2796651.0
1260,answered,2.0,0.0,1.0,0.0,2788692.0
1261,answered,2.0,0.0,1.0,0.0,2788634.0
1262,answered,2.0,0.0,1.0,0.0,2796007.0
1263,answered,2.0,0.0,0.0,0.0,2788575.0
1264,answered,2.0,0.0,1.0,0.0,2788649.0
1265,answered,2.0,0.0,1.0,0.0,2788572.0
1266,answered,2.0,0.0,1.0,0.0,2796547.0
1267,answered,2.0,0.0,1.0,0.0,2796559.0
1268,answered,2.0,0.0,1.0,0.0,2788607.0
1269,answered,2.0,0.0,1.0,0.0,2788676.0
1270,answered,2.0,0.0,1.0,0.0,2788671.0
1271,answered,2.0,0.0,1.0,0.0,2796593.0
1272,answered,2.0,0.0,1.0,0.0,2796684.0
1273,answered,2.0,0.0,1.0,0.0,2788644.0
1274,answered,2.0,0.0,0.0,0.0,2796592.0
1275,answered,2.0,0.0,0.0,0.0,2788611.0
1276,answered,2.0,0.0,0.0,0.0,2796589.0
1277,answered,2.0,0.0,1.0,0.0,2788636.0
1278,answered,2.0,0.0,1.0,0.0,2788698.0
1279,answered,2.0,0.0,1.0,0.0,2788669.0
1280,answered,2.0,0.0,1.0,0.0,2788638.0
1281,answered,2.0,0.0,1.0,0.0,2788587.0
1282,answered,2.0,0.0,1.0,0.0,2788626.0
1283,answered,2.0,0.0,0.0,0.0,2796655.0
1284,answered,2.0,0.0,0.0,0.0,2796684.0
1285,answered,2.0,0.0,0.0,0.0,2796526.0
1286,answered,2.0,0.0,1.0,0.0,2788647.0
1287,answered,2.0,0.0,1.0,0.0,2788584.0
1288,answered,2.0,0.0,1.0,0.0,2796511.0
1289,answered,2.0,0.0,1.0,0.0,2788679.0
1290,answered,2.0,0.0,1.0,0.0,2788608.0
1291,answered,2.0,0.0,0.0,0.0,2796635.0
1292,answered,2.0,0.0,0.0,0.0,2796014.0
1293,answered,2.0,0.0,0.0,0.0,2796715.0
1294,answered,2.0,0.0,1.0,0.0,2796704.0
1295,answered,2.0,0.0,1.0,0.0,2796705.0
1296,answered,2.0,0.0,0.0,0.0,2788601.0
1297,answered,2.0,0.0,1.0,0.0,2796019.0
1298,answered,2.0,0.0,1.0,0.0,2796668.0
1299,answered,2.0,0.0,1.0,0.0,2788609.0
1300,answered,2.0,0.0,1.0,0.0,2788577.0
1301,answered,2.0,0.0,1.0,0.0,2796655.0
1302,answered,2.0,0.0,1.0,0.0,2796023.0
1303,answered,2.0,0.0,1.0,0.0,2788582.0
1304,answered,2.0,0.0,1.0,0.0,2788643.0
1305,answered,2.0,0.0,0.0,0.0,2788609.0
1306,answered,2.0,0.0,0.0,0.0,2788614.0
1307,answered,2.0,0.0,0.0,0.0,2788572.0
1308,answered,2.0,0.0,1.0,0.0,2788601.0
1309,answered,2.0,0.0,1.0,0.0,2788662.0
1310,answered,2.0,0.0,1.0,0.0,2796622.0
1311,answered,2.0,0.0,1.0,0.0,2788622.0
1312,answered,2.0,0.0,1.0,0.0,2796658.0
1313,answered,2.0,0.0,1.0,0.0,2788612.0
1314,answered,2.0,0.0,1.0,0.0,2788660.0
1315,answered,2.0,0.0,1.0,0.0,2788681.0
1316,answered,2.0,0.0,1.0,0.0,2796567.0
1317,answered,2.0,0.0,0.0,0.0,2788633.0
1318,answered,2.0,0.0,0.0,0.0,2788641.0
1319,answered,2.0,0.0,0.0,0.0,2796691.0
1320,answered,2.0,0.0,1.0,0.0,2788633.0
1321,answered,2.0,0.0,1.0,0.0,2796698.0
1322,answered,2.0,0.0,1.0,0.0,2788684.0
1323,answered,2.0,0.0,1.0,0.0,2796674.0
1324,answered,2.0,0.0,1.0,0.0,2788625.0
1325,answered,2.0,0.0,1.0,0.0,2796676.0
1326,answered,2.0,0.0,1.0,0.0,2796588.0
1327,answered,2.0,0.0,0.0,0.0,2796511.0
1328,answered,2.0,0.0,0.0,0.0,2796537.0
1329,answered,2.0,0.0,1.0,0.0,2788575.0
1330,answered,2.0,0.0,1.0,0.0,2788630.0
1331,answered,2.0,0.0,1.0,0.0,2788614.0
1332,answered,2.0,0.0,1.0,0.0,2788585.0
1333,answered,2.0,0.0,1.0,0.0,2788604.0
1334,answered,2.0,0.0,1.0,0.0,2796657.0
1335,answered,2.0,0.0,1.0,0.0,2796664.0
1336,answered,2.0,0.0,1.0,0.0,2796530.0
1337,answered,2.0,0.0,1.0,0.0,2796666.0
1338,answered,2.0,0.0,0.0,0.0,2796686.0
1339,answered,2.0,0.0,0.0,0.0,2796530.0
1340,answered,2.0,0.0,0.0,0.0,2796658.0
1341,answered,2.0,0.0,0.0,0.0,2796616.0
1342,answered,2.0,0.0,0.0,0.0,2796662.0
1343,answered,2.0,0.0,0.0,0.0,2796579.0
1344,answered,2.0,0.0,1.0,0.0,2796557.0
1345,answered,2.0,0.0,0.0,0.0,2796581.0
1346,answered,2.0,0.0,0.0,0.0,2796510.0
1347,answered,2.0,0.0,1.0,0.0,2796016.0
1348,answered,2.0,0.0,1.0,0.0,2788650.0
1349,answered,2.0,0.0,0.0,0.0,2796668.0
1350,answered,2.0,0.0,0.0,0.0,2796688.0
1351,answered,2.0,0.0,0.0,0.0,2796685.0
1352,answered,2.0,0.0,0.0,0.0,2788581.0
1353,answered,2.0,0.0,0.0,0.0,2796674.0
1354,answered,2.0,0.0,0.0,0.0,2796583.0
1355,answered,2.0,0.0,0.0,0.0,2796562.0
1356,answered,2.0,0.0,0.0,0.0,2796021.0
1357,answered,2.0,0.0,1.0,0.0,2788591.0
1358,answered,2.0,0.0,1.0,0.0,2788606.0
1359,answered,2.0,0.0,0.0,0.0,2796645.0
1360,answered,2.0,0.0,0.0,0.0,2796625.0
1361,answered,2.0,0.0,1.0,0.0,2788683.0
1362,answered,2.0,0.0,0.0,0.0,2796664.0
1363,answered,2.0,0.0,0.0,0.0,2788627.0
1364,answered,2.0,0.0,0.0,0.0,2796598.0
1365,answered,2.0,0.0,0.0,0.0,2796719.0
1366,answered,2.0,0.0,0.0,0.0,2796718.0
1367,answered,2.0,0.0,0.0,0.0,2796641.0
1368,answered,2.0,0.0,0.0,0.0,2796717.0
1369,answered,2.0,0.0,0.0,0.0,2796018.0
1370,answered,2.0,0.0,0.0,0.0,2788605.0
1371,answered,2.0,0.0,0.0,0.0,2796505.0
1372,answered,2.0,0.0,0.0,0.0,2796563.0
1373,answered,2.0,0.0,0.0,0.0,2796538.0
1374,answered,2.0,0.0,0.0,0.0,2796575.0
1375,answered,2.0,0.0,1.0,0.0,2796562.0
1376,answered,2.0,0.0,1.0,0.0,2796507.0
1377,answered,2.0,0.0,1.0,0.0,2796564.0
1378,answered,2.0,0.0,1.0,0.0,2788581.0
1379,answered,2.0,0.0,0.0,0.0,2796516.0
1380,answered,2.0,0.0,0.0,0.0,2796535.0
1381,answered,2.0,0.0,0.0,0.0,2796634.0
1382,answered,2.0,0.0,0.0,0.0,2796700.0
1383,answered,2.0,0.0,1.0,0.0,2796625.0
1384,answered,2.0,0.0,0.0,0.0,2796679.0
1385,answered,2.0,0.0,1.0,0.0,2796679.0
1386,answered,2.0,0.0,1.0,0.0,2796018.0
1387,answered,2.0,0.0,1.0,0.0,2796573.0
1388,answered,2.0,0.0,0.0,0.0,2796659.0
1389,answered,2.0,0.0,1.0,0.0,2796539.0
1390,answered,2.0,0.0,0.0,0.0,2796566.0
1391,answered,2.0,0.0,0.0,0.0,2796683.0
1392,answered,2.0,0.0,0.0,0.0,2788580.0
1393,answered,2.0,0.0,0.0,0.0,2796531.0
1394,answered,2.0,0.0,0.0,0.0,2796578.0
1395,answered,2.0,0.0,0.0,0.0,2796585.0
1396,answered,2.0,0.0,1.0,0.0,2796531.0
1397,answered,2.0,0.0,0.0,0.0,2796665.0
1398,answered,2.0,0.0,1.0,0.0,2796510.0
1399,answered,2.0,0.0,0.0,0.0,2796534.0
1400,answered,2.0,0.0,1.0,0.0,2796691.0
1401,answered,2.0,0.0,1.0,0.0,2796578.0
1402,answered,2.0,0.0,1.0,0.0,2796699.0
1403,answered,2.0,0.0,1.0,0.0,2796634.0
1404,answered,2.0,0.0,0.0,0.0,2796706.0
1405,abandoned,3.0,0.0,0.0,0.0,2796581.0
1406,abandoned,3.0,0.0,0.0,0.0,2796679.0
1407,abandoned,3.0,0.0,0.0,0.0,2788682.0
1408,abandoned,3.0,0.0,0.0,0.0,2796018.0
1409,abandoned,3.0,0.0,0.0,0.0,2796567.0
1410,abandoned,3.0,0.0,0.0,0.0,2788575.0
1411,abandoned,3.0,0.0,0.0,0.0,2788625.0
1412,abandoned,3.0,0.0,0.0,0.0,2796655.0
1413,abandoned,3.0,0.0,0.0,0.0,2788604.0
1414,abandoned,3.0,0.0,0.0,0.0,2710303.0
1415,abandoned,3.0,0.0,0.0,0.0,2788662.0
1416,abandoned,3.0,0.0,0.0,0.0,2796531.0
1417,abandoned,3.0,0.0,0.0,0.0,2796578.0
1418,abandoned,3.0,0.0,0.0,0.0,2796658.0
1419,abandoned,3.0,0.0,0.0,0.0,2796651.0
1420,abandoned,3.0,0.0,0.0,0.0,2796709.0
1421,abandoned,3.0,0.0,0.0,0.0,2796704.0
1422,abandoned,3.0,0.0,0.0,0.0,2796599.0
1423,forced_busy,5.0,0.0,0.0,0.0,2796597.0
1424,forced_disconnect,6.0,0.0,0.0,0.0,2796000.0
1425,forced_disconnect,6.0,0.0,0.0,0.0,2796012.0
1426,forced_disconnect,6.0,0.0,0.0,0.0,2796022.0
1427,forced_disconnect,6.0,0.0,0.0,0.0,2796569.0
1428,forced_disconnect,6.0,0.0,0.0,0.0,2796588.0
1429,forced_disconnect,6.0,0.0,0.0,0.0,2796543.0
1430,forced_disconnect,6.0,0.0,0.0,0.0,2796594.0
1431,forced_disconnect,6.0,0.0,0.0,0.0,2796574.0
1432,forced_disconnect,6.0,0.0,0.0,0.0,2796647.0
1433,forced_disconnect,6.0,0.0,0.0,0.0,2796689.0
1434,forced_disconnect,6.0,0.0,0.0,0.0,2796501.0
1435,forced_disconnect,6.0,0.0,0.0,0.0,2788669.0
1436,forced_disconnect,6.0,0.0,0.0,0.0,2796652.0
1437,forced_disconnect,6.0,0.0,0.0,0.0,2796593.0
1438,forced_disconnect,6.0,0.0,0.0,0.0,2796017.0
1439,forced_disconnect,6.0,0.0,0.0,0.0,2796650.0
1440,forced_disconnect,6.0,0.0,0.0,0.0,2796502.0
1441,forced_disconnect,6.0,0.0,0.0,0.0,2796591.0
1442,forced_disconnect,6.0,0.0,0.0,0.0,2796587.0
1443,forced_disconnect,6.0,0.0,0.0,0.0,2796503.0
1444,forced_disconnect,6.0,0.0,0.0,0.0,2796506.0
1445,forced_disconnect,6.0,0.0,0.0,0.0,2796584.0
1446,forced_disconnect,6.0,0.0,0.0,0.0,2796586.0
1447,forced_disconnect,6.0,0.0,0.0,0.0,2796705.0
1448,forced_disconnect,6.0,0.0,0.0,0.0,2796704.0
1449,forced_disconnect,6.0,0.0,0.0,0.0,2796540.0
1450,forced_disconnect,6.0,0.0,0.0,0.0,2796709.0
1451,forced_disconnect,6.0,0.0,0.0,0.0,2796718.0
1452,forced_disconnect,6.0,0.0,0.0,0.0,2796707.0
1453,forced_disconnect,6.0,0.0,0.0,0.0,2796712.0
1454,forced_disconnect,6.0,0.0,0.0,0.0,2796719.0
1455,forced_disconnect,6.0,0.0,0.0,0.0,2796708.0
1456,forced_disconnect,6.0,0.0,0.0,0.0,2796596.0
1457,forced_disconnect,6.0,0.0,0.0,0.0,2796711.0
1458,forced_disconnect,6.0,0.0,0.0,0.0,2796601.0
1459,forced_disconnect,6.0,0.0,0.0,0.0,2796713.0
1460,forced_disconnect,6.0,0.0,0.0,0.0,2796604.0
1461,forced_disconnect,6.0,0.0,0.0,0.0,2796589.0
1462,forced_disconnect,6.0,0.0,0.0,0.0,2796643.0
1463,forced_disconnect,6.0,0.0,0.0,0.0,2796505.0
1464,forced_disconnect,6.0,0.0,0.0,0.0,2796667.0
1465,forced_disconnect,6.0,0.0,0.0,0.0,2796635.0
1466,forced_disconnect,6.0,0.0,0.0,0.0,2796679.0
1467,forced_disconnect,6.0,0.0,0.0,0.0,2796681.0
1468,forced_disconnect,6.0,0.0,0.0,0.0,2796621.0
1469,forced_disconnect,6.0,0.0,0.0,0.0,2796701.0
1470,forced_disconnect,6.0,0.0,0.0,0.0,2796670.0
1471,forced_disconnect,6.0,0.0,0.0,0.0,2796610.0
1472,forced_disconnect,6.0,0.0,0.0,0.0,2796560.0
1473,forced_disconnect,6.0,0.0,0.0,0.0,2796549.0
1474,forced_disconnect,6.0,0.0,0.0,0.0,2796550.0
1475,forced_disconnect,6.0,0.0,0.0,0.0,2796671.0
1476,forced_disconnect,6.0,0.0,0.0,0.0,2796513.0
1477,forced_disconnect,6.0,0.0,0.0,0.0,2796581.0
1478,forced_disconnect,6.0,0.0,0.0,0.0,2796511.0
1479,forced_disconnect,6.0,0.0,0.0,0.0,2796571.0
1480,forced_disconnect,6.0,0.0,0.0,0.0,2788635.0
1481,forced_disconnect,6.0,0.0,0.0,0.0,2796016.0
1482,forced_disconnect,6.0,0.0,0.0,0.0,2796590.0
1483,forced_disconnect,6.0,0.0,0.0,0.0,2788613.0
1484,forced_disconnect,6.0,0.0,0.0,0.0,2796530.0
1485,forced_disconnect,6.0,0.0,0.0,0.0,2796558.0
1486,forced_disconnect,6.0,0.0,0.0,0.0,2788592.0
1487,forced_disconnect,6.0,0.0,0.0,0.0,2796001.0
1488,forced_disconnect,6.0,0.0,0.0,0.0,2796559.0
1489,forced_disconnect,6.0,0.0,0.0,0.0,2796546.0
